Gh id,Wmo id,Name,Full name,Latitude,Longitude,Elevation,Station ty,Rg region,Di distric,Ba basin,Xcoo,Ycoo
O2DSDN01,,Dlouhé Stránì,"Dlouhé Stránì, Kouty nad Desnou","500515","171055",823.000000000000000,MSS,Olomouckı,Šumperk,Desná,17.18194444,50.08750000
H1VELI01,"11678",Velichovky,Velichovky,"502124","154957",299.000000000000000,AKS2,Královéhradeckı,Náchod,Labe,15.83250000,50.35666667
O2HANU01,,Hanušovice,Hanušovice,"500455","165626",432.000000000000000,AKS3,Olomouckı,Šumperk,Morava,16.94055556,50.08194444
O2HOSJ01,,Hoštejn,Hoštejn,"495228","164613",305.000000000000000,ASS,Olomouckı,Šumperk,Moravská Sázava,16.77027778,49.87444444
H2USTI01,"11679",Ústí nad Orlicí,Ústí nad Orlicí,"495849","162520",401.699999999999989,AMS1,Pardubickı,Ústí nad Orlicí,Tichá Orlice,16.42222222,49.98027778
O2KOZL01,,Kozlov,Kozlov,"493610","173207",620.000000000000000,AKS3,Olomouckı,Olomouc,Morava,17.53527778,49.60277778
O2KRALTT,,Králickı Snìník,Králickı Snìník,"501200","165100",1380.000000000000000,TOTAL,Olomouckı,Šumperk,Morava,16.85000000,50.20000000
O2LANS01,,Lanškroun,Lanškroun,"495410","163730",362.000000000000000,ASS,Pardubickı,Ústí nad Orlicí,Moravská Sázava,16.62500000,49.90277778
O2LOSI01,,Velké Losiny,Velké Losiny,"500217","170305",411.000000000000000,ASS,Olomouckı,Šumperk,Desná,17.05138889,50.03805556
H2RYCH01,"11680",Rychnov nad Knìnou,Rychnov nad Knìnou,"500954","161612",335.000000000000000,AKS1,Královéhradeckı,Rychnov nad Knìnou,Divoká Orlice,16.27000000,50.16500000
O2LUKA02,,Luká,Luká,"493908","165712",510.000000000000000,MSS,Olomouckı,Olomouc,Tøebùvka,16.95333333,49.65222222
O2MEHL01,,Medlov,"Medlov, Hlivice","494657","170217",268.000000000000000,MKS,Olomouckı,Olomouc,Morava,17.03805556,49.78250000
O2MIRO01,,Mírov,"Mírov, Míroveèek","494748","165026",385.000000000000000,MSS,Olomouckı,Šumperk,Morava,16.84055556,49.79666667
O2OLKL01,,Olomouc,"Olomouc, Klášterní Hradisko","493632","171552",215.000000000000000,MSS,Olomouckı,Olomouc,Morava,17.26444444,49.60888889
H3SVRA01,"11683",Svratouch,Svratouch,"494406","160203",734.000000000000000,AMS1,Pardubickı,Chrudim,Chrudimka,16.03416667,49.73500000
O2OSKA01,,Oskava,Oskava,"495417","170805",360.000000000000000,MSS,Olomouckı,Šumperk,Oskava,17.13472222,49.90472222
H3GAJE01,"11684",Gajer,"Gajer, Janov","494916","162436",515.000000000000000,AKS1,Pardubickı,Svitavy,Louèná,16.41000000,49.82111111
B2NEDV01,"11685",Nedvìzí,Nedvìzí,"493804","161835",722.000000000000000,AKS1,Pardubickı,Svitavy,Svratka,16.30972222,49.63444444
O2SKLE01,,Malá Morava,"Malá Morava, Sklené","500740","165050",730.000000000000000,MSS,Olomouckı,Šumperk,Morava,16.84722222,50.12777778
O2SLAM01,,Dolní Morava,"Dolní Morava, Slamìnka","500904","164958",1100.000000000000000,AKS2,Pardubickı,Ústí nad Orlicí,Morava,16.83277778,50.15111111
O2STEP01,,Štìpánov,Štìpánov,"494009","171322",222.000000000000000,MSS,Olomouckı,Olomouc,Oskava,17.22277778,49.66916667
O2STER01,,Šternberk,Šternberk,"494330","171750",278.000000000000000,ASS,Olomouckı,Olomouc,Oskava,17.29722222,49.72500000
B2BYSP01,"11686",Bystøice nad Pernštejnem,Bystøice nad Pernštejnem,"493127","161514",553.000000000000000,AKS1,Vysoèina,ïár nad Sázavou,Svratka,16.25388889,49.52416667
B2VMEZ01,"11687",Velké Meziøíèí,Velké Meziøíèí,"492110","160031",452.000000000000000,AKS1,Vysoèina,ïár nad Sázavou,Oslava,16.00861111,49.35277778
B2SEDC01,"11692",Sedlec,Sedlec,"491015","160714",474.000000000000000,AMS,Vysoèina,Tøebíè,Jihlava,16.12055556,49.17083333
O2UJEZ01,,Velkı Újezd,Velkı Újezd,"493429","172916",380.000000000000000,MSS,Olomouckı,Olomouc,Morava,17.48777778,49.57472222
O2VEMO01,,Dolní Morava,"Dolní Morava, Velká Morava","500916","164851",715.000000000000000,MSS,Pardubickı,Ústí nad Orlicí,Morava,16.81416667,50.15444444
O2ZICH01,,ichlínek,ichlínek,"495302","163823",353.000000000000000,MSS,Pardubickı,Ústí nad Orlicí,Moravská Sázava,16.63972222,49.88388889
B2DUKO01,"11693",Dukovany,Dukovany,"490544","160804",400.149999999999977,AMS1,Vysoèina,Tøebíè,Jihlava,16.13444444,49.09555556
O3BENE01,,Velké Karlovice,"Velké Karlovice, Benešky","492349","181740",855.000000000000000,MSS,Zlínskı,Vsetín,Vsetínská Beèva,18.29444444,49.39694444
O3HOLI01,,Horní Lideè,Horní Lideè,"491110","180332",453.000000000000000,MSS,Zlínskı,Vsetín,Vsetínská Beèva,18.05888889,49.18611111
O3HOST01,,Hošálková,Hošálková,"492108","175207",385.000000000000000,AKS3,Zlínskı,Vsetín,Vsetínská Beèva,17.86861111,49.35222222
O3HRAN01,,Hranice,"Hranice, Drahotuše","493307","174221",241.000000000000000,MSS,Olomouckı,Pøerov,Beèva,17.70583333,49.55194444
B2TROU01,"11695",Troubsko,Troubsko,"491028","163027",278.000000000000000,AKS2,Jihomoravskı,Brno-venkov,Svratka,16.50750000,49.17444444
O3KELC01,,Kelè,Kelè,"492823","174941",300.000000000000000,MSS,Zlínskı,Vsetín,Beèva,17.82805556,49.47305556
O3LIPN01,,Lipník nad Beèvou,Lipník nad Beèvou,"493119","173526",227.000000000000000,MSS,Olomouckı,Pøerov,Beèva,17.59055556,49.52194444
B2DYJA01,"11696",Dyjákovice,Dyjákovice,"484624","161757",201.000000000000000,AKS1,Jihomoravskı,Znojmo,Dyje,16.29916667,48.77333333
O3POTS01,,Potštát,"Potštát, Kylíøov","493830","174035",565.000000000000000,MSS,Olomouckı,Pøerov,Beèva,17.67638889,49.64166667
B2KUCH01,"11698",Kuchaøovice,Kuchaøovice,"485252","160507",334.000000000000000,AMS1,Jihomoravskı,Znojmo,Dyje,16.08527778,48.88111111
O3PRER02,,Pøerov,Pøerov,"492526","172423",202.699999999999989,MSS,Olomouckı,Pøerov,Beèva,17.40638889,49.42388889
O3PUSTTT,,Pustevny,Pustevny,"492930","181645",1005.000000000000000,TOTAL,Zlínskı,Vsetín,Ronovská Beèva,18.27916667,49.49166667
O3RAJN01,,Rajnochovice,Rajnochovice,"492440","174850",405.000000000000000,MSS,Zlínskı,Kromìøí,Beèva,17.81388889,49.41111111
O1JAVO01,"11701",Javorník,Javorník,"502344","170027",284.000000000000000,AKS1,Olomouckı,Jeseník,Kladská Nisa,17.00750000,50.39555556
O3STRI01,,Støítì nad Ludinou,Støítì nad Ludinou,"493618","174428",339.000000000000000,MSS,Olomouckı,Pøerov,Beèva,17.74111111,49.60500000
O3VABY01,,Valašská Bystøice,Valašská Bystøice,"492459","180623",458.000000000000000,ASS,Zlínskı,Vsetín,Vsetínská Beèva,18.10638889,49.41638889
O2STKU01,"11703",Staré Mìsto pod Snìníkem,"Staré Mìsto pod Snìníkem, Kunèice","501134","165631",658.000000000000000,MSS,Olomouckı,Šumperk,Morava,16.94194444,50.19277778
O3VASE01,,Valašská Senice,Valašská Senice,"491425","180737",615.000000000000000,AKS2,Zlínskı,Vsetín,Vsetínská Beèva,18.12694444,49.24027778
O3VEKA01,,Velké Karlovice,"Velké Karlovice, Pluskovec","492102","181749",561.000000000000000,MSS,Zlínskı,Vsetín,Vsetínská Beèva,18.29694444,49.35055556
O2PAPR01,"11704",Staré Mìsto pod Snìníkem,"Staré Mìsto pod Snìníkem, Paprsek","501234","165920",1006.000000000000000,AKS3,Olomouckı,Šumperk,Morava,16.98888889,50.20944444
O3ZDEC01,,Zdìchov,Zdìchov,"491550","180438",491.000000000000000,MSS,Zlínskı,Vsetín,Vsetínská Beèva,18.07722222,49.26388889
O3ZDECTT,,Zdìchov,Zdìchov,"491440","180445",730.000000000000000,TOTAL,Zlínskı,Vsetín,Vsetínská Beèva,18.07916667,49.24444444
O4247800,,Odry,Odry,"493951","175006",283.500000000000000,HYDRO,Moravskoslezskı,Novı Jièín,Odra,17.83500000,49.66416667
O4247900,,Odry,"Odry, náhon","493951","175006",290.500000000000000,HYDRO,Moravskoslezskı,Novı Jièín,Odra,17.83500000,49.66416667
O4249800,,Novı Jièín,Novı Jièín,"493556","180111",,HYDRO,Moravskoslezskı,Novı Jièín,Odra,18.01972222,49.59888889
O4250000,,Šenov,"Šenov, silnièní most","493648","175957",258.899999999999977,HYDRO,Moravskoslezskı,Novı Jièín,Odra,17.99916667,49.61333333
O4251100,,Fulnek,"Fulnek, 150 m pod lávkou","494251","175405",281.600000000000023,HYDRO,Moravskoslezskı,Novı Jièín,Odra,17.90138889,49.71416667
O4252000,,Bartošovice,Bartošovice,"494110","180239",,HYDRO,Moravskoslezskı,Novı Jièín,Odra,18.04416667,49.68611111
O4254000,,Petøvald,Petøvald,"494231","180901",230.900000000000006,HYDRO,Moravskoslezskı,Novı Jièín,Odra,18.15027778,49.70861111
O4256000,,Vøesina,Vøesina,"494948","180745",,HYDRO,Moravskoslezskı,Ostrava-mìsto,Odra,18.12916667,49.83000000
O4257000,,Svinov,Svinov,"494919","181309",204.099999999999994,HYDRO,Moravskoslezskı,Ostrava-mìsto,Odra,18.21916667,49.82194444
O4258100,,Mnichov,Mnichov,"500908","172229",565.500000000000000,HYDRO,Moravskoslezskı,Bruntál,Opava,17.37472222,50.15222222
O4261200,,Karlovice,Karlovice,"500630","172544",488.899999999999977,HYDROAS,Moravskoslezskı,Bruntál,Opava,17.42888889,50.10833333
O4263000,,Krnov,"Krnov, Krnov-Èerná Opava","500519","174230",311.000000000000000,HYDRO,Moravskoslezskı,Bruntál,Opava,17.70833333,50.08861111
O4265000,,Krnov,"Krnov, Krnov-Zlatá Opavice","500549","174140",313.800000000000011,HYDRO,Moravskoslezskı,Bruntál,Opavice,17.69444444,50.09694444
O4266000,,Opava,Opava,"495606","175521",242.300000000000011,HYDRO,Moravskoslezskı,Opava,Opava,17.92250000,49.93500000
O4268200,,Malá Morávka,Malá Morávka,"500133","171849",,HYDRO,Moravskoslezskı,Bruntál,Odra,17.31361111,50.02583333
O4270000,,Velká Štáhle,Velká Štáhle,"495513","172113",541.779999999999973,HYDRO,Moravskoslezskı,Bruntál,Moravice,17.35361111,49.92027778
O4274000,,Branka,Branka,"495342","175332",257.699999999999989,HYDRO,Moravskoslezskı,Opava,Moravice,17.89222222,49.89500000
O4275000,,Dìhylov,Dìhylov,"495246","181035",211.199999999999989,HYDRO,Moravskoslezskı,Opava,Opava,18.17638889,49.87944444
O4275300,,Staré Hamry,Staré Hamry,"492728","182738",511.449999999999989,HYDRO,Moravskoslezskı,Frıdek-Místek,Ostravice,18.46055556,49.45777778
O4288900,,Sviadnov,Sviadnov,"494113","182018",276.500000000000000,HYDRO,Moravskoslezskı,Frıdek-Místek,Ostravice,18.33833333,49.68694444
O4293000,,Ostrava,Ostrava,"495012","181756",201.900000000000006,HYDRO,Moravskoslezskı,Ostrava-mìsto,Ostravice,18.29888889,49.83666667
O4294000,,Bohumín,Bohumín,"495513","181943",193.800000000000011,HYDRO,Moravskoslezskı,Karviná,Odra,18.32861111,49.92027778
O4296000,,Jablunkov - Olše,Jablunkov - Olše,"493443","184605",379.360000000000014,HYDRO,Moravskoslezskı,Frıdek-Místek,Olše,18.76805556,49.57861111
O4298000,,Jablunkov - Lomná,Jablunkov - Lomná,"493436","184545",383.399999999999977,HYDRO,Moravskoslezskı,Frıdek-Místek,Olše,18.76250000,49.57666667
O4299000,,Èeskı Tìšín - Baliny,Èeskı Tìšín - Baliny,"494306","183747",277.699999999999989,HYDRO,Moravskoslezskı,Karviná,Olše,18.62972222,49.71833333
O4303000,,Vìøòovice,Vìøòovice,"495555","182510",196.500000000000000,HYDRO,Moravskoslezskı,Karviná,Olše,18.41944444,49.93194444
O4304100,,Zlaté Hory,,"501540","172343",,HYDRO,Olomouckı,Jeseník,Osoblaha,17.39527778,50.26111111
O4304300,,Osoblaha,Osoblaha,"501623","174321",213.699999999999989,HYDRO,Moravskoslezskı,Bruntál,Osoblaha,17.72250000,50.27305556
O4309000,,Vidnava,Vidnava,"502227","171105",229.300000000000011,HYDRO,Olomouckı,Jeseník,Kladská Nisa,17.18472222,50.37416667
O4311000,,Jeseník,Jeseník,"501338","171230",,HYDRO,Olomouckı,Jeseník,Kladská Nisa,17.20833333,50.22722222
O4312000,,Lipová,Lipová-láznì,"501341","170837",,HYDRO,Olomouckı,Jeseník,Kladská Nisa,17.14361111,50.22805556
O4313000,,Mikulovice,Mikulovice,"501728","171745",333.699999999999989,HYDRO,Olomouckı,Jeseník,Kladská Nisa,17.29583333,50.29111111
O4341000,,Vlaské,Vlaské,"500519","165413",428.000000000000000,HYDRO,Olomouckı,Šumperk,Morava,16.90361111,50.08861111
O4343000,,Habartice,Habartice,"500611","165554",431.160000000000025,HYDRO,Olomouckı,Šumperk,Morava,16.93166667,50.10305556
O4344000,,Jindøichov,,"500542","165858",446.250000000000000,HYDRO,Olomouckı,Šumperk,,16.98277778,50.09500000
O4345000,,Raškov,Raškov,"500228","165446",362.399999999999977,HYDROAS,Olomouckı,Šumperk,Morava,16.91277778,50.04111111
O4346000,,Kouty nad Desnou,Kouty nad Desnou,"500601","170647",554.139999999999986,HYDRO,Olomouckı,Šumperk,Desná,17.11305556,50.10027778
O4348000,,Sobotín,Sobotín,"500106","170419",404.000000000000000,HYDRO,Olomouckı,Šumperk,Desná,17.07194444,50.01833333
O4351100,,Šumperk,Šumperk,"495750","165957",317.110000000000014,HYDROAS,Olomouckı,Šumperk,Desná,16.99916667,49.96388889
O4353000,,Hoštejn,Hoštejn,"495239","164543",311.439999999999998,HYDRO,Olomouckı,Šumperk,Moravská Sázava,16.76194444,49.87750000
O4354000,,Lupìné,Lupìné,"495201","165021",285.160000000000025,HYDROAS,Olomouckı,Šumperk,Moravská Sázava,16.83916667,49.86694444
O4355000,,Moravièany,Moravièany,"494521","165832",244.000000000000000,HYDROAS,Olomouckı,Šumperk,Morava,16.97555556,49.75583333
O4356000,,Mezihoøí,Mìsteèko Trnávka - Mezihoøí,"494219","164437",305.579999999999984,HYDRO,Pardubickı,Svitavy,Tøebùvka,16.74361111,49.70527778
O4357000,,Jaromìøice,Jaromìøice,"493723","164522",,HYDRO,Pardubickı,Svitavy,Tøebùvka,16.75611111,49.62305556
O4359000,,Chornice,Chornice,"493953","164505",317.620000000000005,HYDRO,Pardubickı,Svitavy,Tøebùvka,16.75138889,49.66472222
O4360900,,Loštice,Loštice,"494422","165539",253.509999999999991,HYDRO,Olomouckı,Šumperk,Tøebùvka,16.92750000,49.73944444
O4361000,,Loštice,Loštice,"494440","165551",253.509999999999991,HYDRO,Olomouckı,Šumperk,Tøebùvka,16.93083333,49.74444444
O4363000,,Unièov,Unièov,"494618","170747",233.289999999999992,HYDROAS,Olomouckı,Olomouc,Oskava,17.12972222,49.77166667
O4366000,,Velká Bystøice,Velká Bystøice,"493542","172035",235.229999999999990,HYDRO,Olomouckı,Olomouc,Morava,17.34305556,49.59500000
O4367000,,Olomouc,"Olomouc, Nové Sady","493438","171540",204.599999999999994,HYDROAS,Olomouckı,Olomouc,Morava,17.26111111,49.57722222
O4368800,,Kokory,Kokory,"492951","172235",213.569999999999993,HYDRO,Olomouckı,Pøerov,Morava,17.37638889,49.49750000
O4370000,,Velké Karlovice,Velké Karlovice,"492140","181705",505.300000000000011,HYDRO,Zlínskı,Vsetín,Vsetínská Beèva,18.28472222,49.36111111
O4376000,,Zdìchov,Zdìchov,"491552","180449",489.000000000000000,HYDRO,Zlínskı,Vsetín,Beèva,18.08027778,49.26444444
O4378100,,Ústí,Ústí,"491823","180016",,HYDRO,Zlínskı,Vsetín,Vsetínská Beèva,18.00444444,49.30638889
O4379000,,Vsetín,Vsetín,"492028","175942",335.699999999999989,HYDRO,Zlínskı,Vsetín,Vsetínská Beèva,17.99500000,49.34111111
O4382000,,Jarcová,Jarcová,"492640","175819",293.879999999999995,HYDRO,Zlínskı,Vsetín,Vsetínská Beèva,17.97194444,49.44444444
O4386000,,Ronov pod Radhoštìm,Ronov pod Radhoštìm,"492730","180745",363.000000000000000,HYDRO,Zlínskı,Vsetín,Ronovská Beèva,18.12916667,49.45833333
O4387000,,Valašské Meziøíèí,"Valašské Meziøíèí, Krásno","492823","175839",291.509999999999991,HYDROAS,Zlínskı,Vsetín,Ronovská Beèva,17.97750000,49.47305556
O4387500,,Rajnochovice,Rajnochovice,"492359","174855",419.060000000000002,HYDRO,Zlínskı,Kromìøí,Beèva,17.81527778,49.39972222
O4388000,,Kelè,Kelè,"492821","174943",296.639999999999986,HYDRO,Zlínskı,Vsetín,Beèva,17.82861111,49.47250000
O4389000,,Teplice nad Beèvou,Teplice nad Beèvou,"493148","174446",243.110000000000014,HYDRO,Olomouckı,Pøerov,Beèva,17.74611111,49.53000000
O4389500,,Hranice,Hranice,"493300","174400",244.610000000000014,HYDRO,Olomouckı,Pøerov,Beèva,17.73333333,49.55000000
O4390000,,Dluhonice,Dluhonice,"492659","172436",199.699999999999989,HYDROAS,Olomouckı,Pøerov,Beèva,17.41000000,49.44972222
O4ANVR00,,Anenskı vrch,Anenskı vrch,"500400","172200",845.000000000000000,HYDROAS,Moravskoslezskı,Bruntál,,17.36666667,50.06666667
O4BALI00,,Èeskı Tìšín - Baliny,Èeskı Tìšín - Baliny,"494306","183747",277.730000000000018,HYDROAS,Moravskoslezskı,Karviná,Olše,18.62972222,49.71833333
O4BART00,,Bartošovice,Bartošovice,"494120","180241",235.000000000000000,HYDROAS,Moravskoslezskı,Novı Jièín,Odra,18.04472222,49.68888889
O4BASK00,,Baška,Baška,"493915","182244",,HYDROAS,Moravskoslezskı,Frıdek-Místek,Ostravice,18.37888889,49.65416667
O4BECV00,,Horní Beèva,"Horní Beèva, pøehrada","492553","181805",565.000000000000000,HYDROAS,Zlínskı,Vsetín,Beèva,18.30138889,49.43138889
O4BENE01,,Velké Karlovice,"Velké Karlovice, Benešky","492349","181740",850.000000000000000,AKS,Zlínskı,Vsetín,Vsetínská Beèva,18.29444444,49.39694444
O4BIKR00,,Bílı Køí,Bílı Køí,"493010","183220",908.000000000000000,HYDROAS,Moravskoslezskı,Frıdek-Místek,,18.53888889,49.50277778
O4BIKU00,,Biskupská kupa,Biskupská kupa,"501517","172553",870.000000000000000,HYDROAS,Olomouckı,Jeseník,,17.43138889,50.25472222
O4BILO00,,Bílovec,Bílovec,"494511","180104",,HYDRO,Moravskoslezskı,Novı Jièín,Odra,18.01777778,49.75305556
O4BLUD00,,Bludovice,Bludovice,"494454","182612",260.000000000000000,HYDROAS,Moravskoslezskı,Karviná,Ostravice,18.43666667,49.74833333
O4BOHU00,,Bohumín,Bohumín,"495527","181954",195.000000000000000,HYDROAS,Moravskoslezskı,Karviná,Odra,18.33166667,49.92416667
O4BORO00,,Borová,Bolatice - Borová,"495712","180614",276.000000000000000,HYDROAS,Moravskoslezskı,Opava,Opava,18.10388889,49.95333333
O4BRAN00,,Branka,Branka,"495342","175332",257.699999999999989,HYDROAS,Moravskoslezskı,Opava,Moravice,17.89222222,49.89500000
O4BRAV00,,Bravantice,Bravantice,"494557","180501",,HYDROAS,Moravskoslezskı,Novı Jièín,Odra,18.08361111,49.76583333
O4BRUM00,,Brumovice,Brumovice,"500046","174330",365.000000000000000,HYDROAS,Moravskoslezskı,Opava,Opava,17.72500000,50.01277778
O4BRUS00,,Brušperk,Brušperk,"494215","181305",239.000000000000000,HYDROAS,Moravskoslezskı,Frıdek-Místek,Odra,18.21805556,49.70416667
O4BUMB00,,Bumbálka,Bumbálka,"492401","182335",920.000000000000000,HYDROAS,Moravskoslezskı,Frıdek-Místek,,18.39305556,49.40027778
O4BYSP00,,Bysøièka,"Bysøièka, pøítok","492349","181740",,HYDRO,Zlínskı,Vsetín,Beèva,18.29444444,49.39694444
O4BYST00,,Bystøièka,"Bystøièka, pøehrada","492524","180110",349.750000000000000,HYDROAS,Zlínskı,Vsetín,Beèva,18.01944444,49.42333333
O4CELA00,,Èeladná,Èeladná,"493048","181920",506.970000000000027,HYDROAS,Moravskoslezskı,Frıdek-Místek,Ostravice,18.32222222,49.51333333
O4CVIL00,,Cvilín,Cvilín,"500447","174323",430.000000000000000,HYDROAS,Moravskoslezskı,Bruntál,Opava,17.72305556,50.07972222
O4DEHY00,,Dìhylov,Dìhylov,"495246","181035",211.199999999999989,HYDROAS,Moravskoslezskı,Opava,Opava,18.17638889,49.87944444
O4DETK00,,Dìtmarovice,"Dìtmarovice, Karvinskı potok","495305","182918",215.000000000000000,HYDRO,Moravskoslezskı,Karviná,Olše,18.48833333,49.88472222
O4DETO00,,Dìtmarovice,"Dìtmarovice, Olše","495305","182918",215.000000000000000,HYDROAS,Moravskoslezskı,Karviná,Olše,18.48833333,49.88472222
O4DLMR00,,Dolní Morava,Dolní Morava,"500700","164800",600.000000000000000,HYDROAS,Pardubickı,Ústí nad Orlicí,Morava,16.80000000,50.11666667
O4DLUH00,,Dluhonice,Dluhonice,"492659","172436",199.699999999999989,HYDRO,Olomouckı,Pøerov,Beèva,17.41000000,49.44972222
O4DOMA00,,Domaslavice,Domaslavice,"494139","182750",300.000000000000000,HYDROAS,Moravskoslezskı,Frıdek-Místek,Ostravice,18.46388889,49.69416667
O4DOMO00,,Dolní Morava,Dolní Morava,"500736","165045",745.000000000000000,HYDROAS,Pardubickı,Ústí nad Orlicí,Morava,16.84583333,50.12666667
O4FRDV00,,Františkùv Dvùr,"Klokoèov, Františkùv Dvùr","494500","174300",603.000000000000000,HYDROAS,Moravskoslezskı,Opava,Odra,17.71666667,49.75000000
O4FRMI00,,Sviadnov,Sviadnov,"494203","181938",276.470000000000027,HYDROAS,Moravskoslezskı,Frıdek-Místek,Ostravice,18.32722222,49.70083333
O4FULN00,,Fulnek,Fulnek,"494251","175405",281.550000000000011,HYDROAS,Moravskoslezskı,Novı Jièín,Odra,17.90138889,49.71416667
O4HAMR00,,Staré Hamry,Staré Hamry,"492732","182733",520.000000000000000,HYDRO,Moravskoslezskı,Frıdek-Místek,Ostravice,18.45916667,49.45888889
O4HART00,,VD Slezská Harta,VD Slezská Harta,"495321","173513",450.000000000000000,HYDRO,Moravskoslezskı,Bruntál,Moravice,17.58694444,49.88916667
O4HNOJ00,,Hnojník,Hnojník,"494036","183325",355.000000000000000,HYDRO,Moravskoslezskı,Frıdek-Místek,Olše,18.55694444,49.67666667
O4HODN00,,Hodoòovice,Hodoòovice,"493713","182131",330.000000000000000,HYDRO,Moravskoslezskı,Frıdek-Místek,Ostravice,18.35861111,49.62027778
O4HODS00,,Hostašovice,Hostašovice,"493201","180014",374.000000000000000,HYDROAS,Moravskoslezskı,Novı Jièín,Odra,18.00388889,49.53361111
O4HRAB00,,Hrabùvka,Hrabùvka,"494735","181702",230.000000000000000,HYDRO,Moravskoslezskı,Ostrava-mìsto,Ostravice,18.28388889,49.79305556
O4HRAD00,,Hradištì,Hradištì,"494351","182959",275.000000000000000,HYDROAS,Moravskoslezskı,Karviná,Olše,18.49972222,49.73083333
